Location,Date,Time,SiteName,Transect#,Genus ,NumberperTransect,Growthforms,Signs of abornmality,Types,Syndrome,Potential Syndrome - If disease,Other non disease potential ,Other potential non diseae Symptom,Comments,New Cat
Leleuvia,11/27/2013,,LUSRF4,3,Goniopora,1,SM,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Porites,1,SM,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Acropora,1,T,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Pocillopora,1,SM,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Porites,2,SM,1,"P, PD",P,,Predation,,Partly  dead with white spots (fish bite marks),P
Leleuvia,11/27/2013,,LUSRF4,3,Porites,1,M ,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Pocillopora,1,SM,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Pavona,1,F,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Porites,1,M ,1,P,P,,Predation,,White patches - fish feeding marks),P
Leleuvia,11/27/2013,,LUSRF4,3,Porites,1,M ,1,"UWSD, PD",UWS,Ulcerative White Spot Disease,,,Partly dead with white spots on surface,UWS
Leleuvia,11/27/2013,,LUSRF4,3,Porites,4,SM,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Pocillopora,1,SM,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Montipora,1,SM,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Platygyra,1,SM,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Pocillopora,1,SM,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Porites,1,F,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Pocillopora,1,SM,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Acropora,1,T,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Goniastrea,1,SM,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Pocillopora,2,SM,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Pocillopora,1,CC,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Porites,2,SM,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Montipora,1,B,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Millepora,1,B,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Pavona,1,B,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Acropora,1,T,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Porites,1,M ,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Pocillopora,1,SM,2,GA,GA,Growth Anomalies ,,,,GA
Leleuvia,11/27/2013,,LUSRF4,3,Pocillopora,1,SM,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Porites,1,M ,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Millepora,2,B,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Isopora,1,SM,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Porites,1,M ,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Porites,1,SM,1,"P, PD",P,,Predation,,Partly dead with fish feeding marks as white spots on surface,P
Leleuvia,11/27/2013,,LUSRF4,3,Porites,1,M ,1,"FB, ",FB,,Focal Bleaching ,,White/pales patches on colony surface,FB
Leleuvia,11/27/2013,,LUSRF4,3,Acropora,1,T,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Millepora,1,B,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Porites,2,M ,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Acropora,1,T,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Porites,1,F,1,"P, PD",P,,Predation,,Partly dead with white spots on surface (feeding marks),P
Leleuvia,11/27/2013,,LUSRF4,3,Porites,1,M ,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Goniastrea,1,SM,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Pocillopora,2,CC,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Porites,3,M ,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Porites,5,SM,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Acropora,1,T,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Millepora,1,B,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Porites,1,M ,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Millepora,1,B,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Acropora,1,T,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Porites,5,M ,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Pocillopora,1,CC,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Acropora,1,T,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Porites,3,SM,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Pocillopora,1,SM,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Acropora,1,D,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Porites,3,SM,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Porites,1,M ,1,FB,FB,,Focal Bleaching ,,White patches on surface,FB
Leleuvia,11/27/2013,,LUSRF4,3,Pocillopora,1,SM,2,GA,GA,,,,,GA
Leleuvia,11/27/2013,,LUSRF4,3,Porites,4,SM,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Pocillopora,1,CC,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Porites,4,SM,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Porites,8,M ,1,"P, PD",P,,Predation,,Fish feeding marks - White spots/patches,P
Leleuvia,11/27/2013,,LUSRF4,3,Porites,10,SM,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Porites,4,SM,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Pocillopora,2,SM,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Millepora,1,B,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Pavona,1,E,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Acropora,1,T,1,"B,",B,,Bleaching ,,Colony looks pale,BL
Leleuvia,11/27/2013,,LUSRF4,3,Porites,3,SM,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Porites,2,M ,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Favites,1,SM,0,,,,,,,H
Leleuvia,11/27/2013,,LUSRF4,3,Montipora,1,SM,3,PD,,,,,,PD
Leleuvia,11/27/2013,,LUSRF4,3,Porites,1,SM,1,FB,FB,,Focal Bleaching ,,White/pale patches on the surface,FB
Leleuvia,11/27/2013,,LUSRF4,3,Millepora,1,B,3,PD,,,,,,PD
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
